tip_label;tip label;WJetzID;Feng;IOCOrder;PrumOrder;in_final_set;in_bioclim;region;old_set_check;English;family;order;taxogroup;PassNonPass;devo_mode;devo_mode_full;egg_mass;weight;rel_brain;brain;time_fed;clutch_size;caretakers;longevity;longevity_c;social_bonds;fam_sys;fam_sys_s;food_energy;food_h_level;fibres;foraging_3;move_max;insularity;colonial;empty_col1;longevity_c;clutch_size_c;weight_c;time_fed_c;gs_small;gs_large;grouping
Pionus_senilis;Pionus senilis;2276;NA;NA;NA;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;210;;6.216;NA;4;2;NA;;c-long;;;200.75;2;8.1;gleaning;sedentary;continental;NA;;;;;;;;NA
Amazona_leucocephala;Amazona leucocephala;2279;NA;NA;NA;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;242.3000031;;5.83268;NA;4;2;30.83;;c-long;;;135.8114;1.7;12.05;gleaning;sedentary;insular;acolonial;;;;;;;;small_groups
Amazona_ventralis;Amazona ventralis;2281;NA;NA;NA;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;214;;6.18492;NA;3;2;29.06;;c-long;;;200.75;2;8.1;gleaning;sedentary;insular;acolonial;;;;;;;;small_groups
Amazona_albifrons;Amazona albifrons;2282;NA;NA;NA;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;209;;5.47008;NA;4;2;25.3;;c-long;;;193.2314;1.7;11.37;gleaning;sedentary;insular;acolonial;;;;;;;;NA
Amazona_vittata;Amazona vittata;2285;NA;NA;NA;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;281;;5.93628;NA;3;2;27.23;;c-long;;;133.3052;1.6;13.14;gleaning;sedentary;insular;NA;;;;;;;;NA
Amazona_pretrei;Amazona pretrei;2287;NA;NA;NA;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;275;;5.92592;NA;3;2;24.23;;c-long;;;114.62;2;9.12;gleaning;migratory;continental;acolonial;;;;;;;;small_groups
Amazona_viridigenalis;Amazona viridigenalis;2288;Amazona_viridigenalis;Psittaciformes;Psittaciformes;YES;YES;Neotropical;altrical;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;14.9;294;;7.13804;88;3;2;39.45;;c-long;;;133.3052;1.6;13.14;gleaning;migratory;continental;acolonial;;;;;;;;large_groups
Amazona_finschi;Amazona finschi;2289;Amazona_finschi;Psittaciformes;Psittaciformes;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;14.8;297;;7.92;NA;2;2;25.8;;c-long;;;200.75;2;8.1;gleaning;migratory;continental;acolonial;;;;;;;;large_groups
Amazona_autumnalis;Amazona autumnalis;2290;NA;NA;NA;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;399.5;;8.42268;NA;4;2;27;;c-long;;;57.2;2;9.8;gleaning;sedentary;continental;acolonial;;;;;;;;NA
Amazona_rhodocorytha;Amazona rhodocorytha;2292;NA;NA;NA;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;475;;8.37088;NA;4;2;44;;c-long;;;57.2;2;9.8;gleaning;sedentary;continental;NA;;;;;;;;NA
Amazona_brasiliensis;Amazona brasiliensis;2293;NA;NA;NA;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;327.37;;7.68712;NA;4;2;23.2;;c-long;;;126.2776;1.7;9.7;gleaning;migratory;continental;acolonial;;;;;;;;NA
Amazona_festiva;Amazona festiva;2294;NA;NA;NA;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;430;;8.14296;NA;3;2;24.5;;c-long;;;140.8238;1.9;9.87;gleaning;sedentary;continental;acolonial;;;;;;;;NA
Amazona_aestiva;Amazona aestiva;2297;Amazona_aestiva;Psittaciformes;Psittaciformes;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;16.8;400;;8.53664;NA;3;2;49;;c-long;;;200.75;2;8.1;gleaning;sedentary;continental;acolonial;;;;;;;;NA
Amazona_ochrocephala;Amazona ochrocephala;2300;Amazona_ochrocephala;Psittaciformes;Psittaciformes;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;15.9;437.5;;8.95104;NA;2;2;56;;c-long;;;135.8114;1.7;12.05;gleaning;sedentary;continental;acolonial;;;;;;;;NA
Amazona_amazonica;Amazona amazonica;2301;Amazona_amazonica;Psittaciformes;Psittaciformes;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;18.3;383.5;;8.58844;NA;4;2;30;;c-long;;;57.2;2;9.8;gleaning;sedentary;continental;acolonial;;;;;;;;NA
Amazona_farinosa;Amazona farinosa;2304;Amazona_farinosa;Psittaciformes;Psittaciformes;NO;YES;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;17.1;650.5;;10.50504;140;3;2;42.9;;c-long;;;138.3176;1.8;10.96;gleaning;sedentary;continental;acolonial;;;;;;;;small_groups
Amazona_vinacea;Amazona vinacea;2306;NA;NA;NA;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;254;;7.72856;NA;3;2;26.94;;c-long;;;135.8114;1.7;12.05;gleaning;sedentary;continental;acolonial;;;;;;;;large_groups
Amazona_versicolor;Amazona versicolor;2307;NA;NA;NA;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;676;;8.1576;NA;2;2;38.75;;c-long;;;200.75;2;8.1;gleaning;sedentary;insular;NA;;;;;;;;NA
Deroptyus_accipitrinus;Deroptyus accipitrinus;2311;Deroptyus_accipitrinus;Psittaciformes;Psittaciformes;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;13;246;;8.01864;NA;2;2;21.8;;c-long;;;104.5952;1.6;13.48;gleaning;sedentary;continental;acolonial;;;;;;;;NA
Triclaria_malachitacea;Triclaria malachitacea;2312;NA;NA;NA;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;132.5;;4.43408;NA;3;2;11.9;;b-season;;;147.4214;1.7;11.33;gleaning;sedentary;continental;acolonial;;;;;;;;NA
Eunymphicus_uvaeensis;Eunymphicus uvaeensis;19858;NA;NA;NA;NO;YES;Australia;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;NA;NA;;;3.00116336;123;3;2;19.7;;c-long;;;85.0538;1.3;5.61;gleaning;sedentary;;acolonial;;;;;;;;small_groups
Amazona_oratrix;Amazona oratrix;19861;Amazona_oratrix;Psittaciformes;Psittaciformes;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;19.3;437.5;;8.93032;NA;3;2;41.5;;c-long;;;135.8114;1.7;12.05;gleaning;sedentary;continental;acolonial;;;;;;;;NA
Amazona_auropalliata;Amazona auropalliata;19862;Amazona_auropalliata;Psittaciformes;Psittaciformes;NO;NO;Neotropical;;;Psittacidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;altricial;19.3;580;;9.91452;NA;3;2;49;;c-long;;;135.8114;1.7;12.05;gleaning;sedentary;continental;acolonial;;;;;;;;small_groups
Platycercus_flaveolus;Platycercus flaveolus;NA;NA;NA;NA;NO;NO;Australia;;;Psittaculidae;PSITTACIFORMES;;NONPASSERIFORMES;altrical;NA;NA;120;;3.35664;NA;4;2;NA;;NA;;;;;;NA;migratory;insular;NA;;;;;;;;NA
Syrrhaptes_paradoxus;Syrrhaptes paradoxus;4000;Syrrhaptes_paradoxus;Pteroclidiformes;Columbimorphes;YES;YES;Palearctic;precocial;;Pteroclididae;PTEROCLIDIFORMES;;NONPASSERIFORMES;precocial;precocial;21;275;;1.6;0;3;2;NA;;c-long;;;250.6514;1.7;10.69;aground_gen;migratory;continental;acolonial;;;;;;;;small_groups
Pterocles_decoratus;Pterocles decoratus;4009;Pterocles_decoratus;Pteroclidiformes;Columbimorphes;YES;YES;Africa;precocial;;Pteroclididae;PTEROCLIDIFORMES;;NONPASSERIFORMES;precocial;precocial;14;175;;1.35716;0;3;2;NA;;c-long;;;344.3;2;6.4;aground_gen;sedentary;continental;acolonial;;;;;;;;large_groups
Pterocles_bicinctus;Pterocles bicinctus;4010;Pterocles_bicinctus;Pteroclidiformes;Columbimorphes;YES;YES;Southern Africa;precocial;;Pteroclididae;PTEROCLIDIFORMES;;NONPASSERIFORMES;precocial;precocial;14;238.75;;1.56436;0;3;2;NA;;c-long;;;344.3;2;6.4;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Rhea_americana;Rhea americana;37;Rhea_americana;Rheiformes;Palaeognathae;YES;YES;Neotropical;precocial;;Rheidae;RHEIFORMES;Paleognathae;NONPASSERIFORMES;precocial;precocial;600;23000;;19.55968;0;21.5;1.3;50;;a-short;;;161.8276;2;7.98;aground_gen;sedentary;continental;acolonial;;;;;;;;large_groups
Rhea_pennata;Rhea pennata;38;Rhea_pennata;Rheiformes;Palaeognathae;YES;YES;Neotropical;precocial;;Rheidae;RHEIFORMES;Paleognathae;NONPASSERIFORMES;precocial;precocial;490.24413;20000;;19.2;0;20;1;NA;;a-short;;;171.0252;1.7;10.76;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Aptenodytes_patagonicus;Aptenodytes patagonicus;5413;Aptenodytes_patagonicus;Sphenisciformes;Aequorlitornithes;YES;YES;Antarctic;altrical;;Spheniscidae;SPHENISCIFORMES;;NONPASSERIFORMES;altrical;semi-altricial;306;12000;;28.9044;350;1;2;22.9151;;c-long;;;113.68472;2.9;0.62;aground_gen;sedentary;continental;colonial;;;;;;;;large_groups
Aptenodytes_forsteri;Aptenodytes forsteri;5414;NA;NA;NA;NO;NO;Antarctic;;;Spheniscidae;SPHENISCIFORMES;;NONPASSERIFORMES;altrical;semi-precocial;425;32500;;47.85284;348.5;1;2;40;;b-season;;;113.68472;2.9;0.62;aground_gen;migratory;insular;colonial;;;;;;;;large_groups
Pygoscelis_papua;Pygoscelis papua;5415;Pygoscelis_papua;Sphenisciformes;Aequorlitornithes;YES;YES;Antarctic;altrical;;Spheniscidae;SPHENISCIFORMES;;NONPASSERIFORMES;altrical;semi-altricial;136;5950;;18.5;118.5;2;2;35;;c-long;;;133.55648;2.6;1.28;aground_gen;migratory;continental;colonial;;;;;;;;large_groups
Pygoscelis_adeliae;Pygoscelis adeliae;5416;Pygoscelis_adeliae;Sphenisciformes;Aequorlitornithes;YES;YES;Antarctic;altrical;;Spheniscidae;SPHENISCIFORMES;;NONPASSERIFORMES;altrical;semi-altricial;124;4880;;20.36776;50;2;2;20;;c-long;;;153.42824;2.3;1.94;aground_gen;migratory;continental;colonial;;;;;;;;large_groups
Eudyptes_chrysocome;Eudyptes chrysocome;5418;Eudyptes_chrysocome;Sphenisciformes;Aequorlitornithes;YES;YES;Antarctic;altrical;;Spheniscidae;SPHENISCIFORMES;;NONPASSERIFORMES;altrical;semi-altricial;95.8;2349.512195;;12.86712;134;2;2;NA;;c-long;;;153.42824;2.3;1.94;aground_gen;migratory;insular;colonial;;;;;;;;large_groups
Eudyptes_chrysolophus;Eudyptes chrysolophus;5425;NA;Sphenisciformes;Aequorlitornithes;NO;NO;Widespread:  Safrica;;;Spheniscidae;SPHENISCIFORMES;;NONPASSERIFORMES;altrical;semi-precocial;142;4457.560976;;13;NA;2;2;NA;;c-long;;;166.67608;2.1;2.38;aground_gen;migratory;continental;colonial;;;;;;;;NA
Eudyptes_schlegeli;Eudyptes schlegeli;5426;Eudyptes_chrysolophus;Sphenisciformes;Aequorlitornithes;YES;YES;Antarctic;altrical;;Spheniscidae;SPHENISCIFORMES;;NONPASSERIFORMES;altrical;semi-altricial;150;4250;;19.166;86;2;2;15.8247;;c-long;;;166.67608;2.1;2.38;aground_gen;migratory;insular;colonial;;;;;;;;large_groups
Eudyptula_minor;Eudyptula minor;5428;Eudyptula_minor;Sphenisciformes;Aequorlitornithes;YES;YES;Australia;altrical;;Spheniscidae;SPHENISCIFORMES;;NONPASSERIFORMES;altrical;semi-altricial;52;1000;;7.62496;100;2;2;25.7;;c-long;;;120.30864;2.8;0.84;aground_gen;sedentary;insular;colonial;;;;;;;;large_groups
Spheniscus_demersus;Spheniscus demersus;5433;Spheniscus_demersus;Sphenisciformes;Aequorlitornithes;YES;YES;Southern Africa;altrical;;Spheniscidae;SPHENISCIFORMES;;NONPASSERIFORMES;altrical;semi-altricial;103;3135;;13.8;155;2;2;11;;c-long;;;107.0608;3;0.4;aground_gen;sedentary;continental;colonial;;;;;;;;large_groups
Spheniscus_humboldti;Spheniscus humboldti;5434;Spheniscus_humboldti;Sphenisciformes;Aequorlitornithes;NO;NO;Neotropical;;;Spheniscidae;SPHENISCIFORMES;;NONPASSERIFORMES;altrical;semi-precocial;114;4427.416667;;16.55528;NA;2;2;20;;c-long;;;126.93256;2.7;1.06;aground_gen;migratory;continental;colonial;;;;;;;;NA
Spheniscus_magellanicus;Spheniscus magellanicus;5435;Spheniscus_magellanicus;Sphenisciformes;Aequorlitornithes;NO;NO;Neotropical;;;Spheniscidae;SPHENISCIFORMES;;NONPASSERIFORMES;altrical;semi-precocial;107;4120;;17.3;NA;2;2;30;;c-long;;;113.68472;2.9;0.62;aground_gen;migratory;continental;colonial;;;;;;;;NA
Tyto_tenebricosa;Tyto tenebricosa;2867;Tyto_tenebricosa;Strigiformes;Strigiformes;YES;YES;Australia;altrical;;Tytonidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;42.5;806.25;;13.1572;210;2;2;NA;;c-long;;;202.2;3;0.4;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Tyto_novaehollandiae;Tyto novaehollandiae;2874;Tyto_novaehollandiae;Strigiformes;Strigiformes;YES;YES;Australia;altrical;;Tytonidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;23.5;756.25;;8.77492;140;3;2;NA;;c-long;;;199.31;2.9;0.62;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Tyto_alba;Tyto alba;2878;Tyto_alba;Strigiformes;Strigiformes;YES;YES;Widespread: W-PA, SAfrica;altrical;;Tytonidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;20.7;321;;6.74436;139.5;7;2;34;;c-long;;;199.31;2.9;0.62;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Tyto_capensis;Tyto capensis;2884;Tyto_capensis;Strigiformes;Strigiformes;YES;YES;Southern Africa;altrical;;Tytonidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;24.2;393;;5.41828;63;4;2;NA;;c-long;;;199.31;2.9;0.62;aground_gen;migratory;continental;acolonial;;;;;;;;asocial
Otus_scops;Otus scops;2906;Otus_scops;Strigiformes;Strigiformes;YES;YES;Widespread: W-PA;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;12.4;97.5;;2.57964;35;3;2;6.83333;;b-season;;;179.08;2.2;2.16;aground_gen;migratory;continental;colonial;;;;;;;;asocial
Otus_magicus;Otus magicus;2912;NA;NA;NA;NO;NO;Australia;;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;139.5;;3.89536;NA;NA;2;NA;;c-long;;;176.19;2.1;2.38;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Otus_bakkamoena;Otus bakkamoena;2922;Otus_bakkamoena;Strigiformes;Strigiformes;NO;NO;Indomalayan;;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;14.2;137.5;;4.18544;NA;4;2;14.5;;c-long;;;179.08;2.2;2.16;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Megascops_asio;Megascops asio;2938;Megascops_asio;Strigiformes;Strigiformes;YES;YES;Nearctic;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;17.3;180;;5.08676;96;4;2;14.5;;c-long;;;187.75;2.5;1.5;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Megascops_choliba;Megascops choliba;2941;Megascops_choliba;Strigiformes;Strigiformes;NO;NO;Neotropical;;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;16.6;128.5;;3.53276;NA;2.5;2;NA;;c-long;;;176.19;2.1;2.38;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Megascops_nudipes;Megascops nudipes;2957;NA;NA;NA;NO;NO;Neotropical;;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;125;;3.84356;NA;2;2;NA;;c-long;;;176.19;2.1;2.38;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Bubo_virginianus;Bubo virginianus;2961;Bubo_virginianus;Strigiformes;Strigiformes;YES;YES;Widespread;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;69;1407.5;;15.26028;168;2;2;29;;c-long;;;199.31;2.9;0.62;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Bubo_bubo;Bubo bubo;2962;Bubo_bubo;Strigiformes;Strigiformes;YES;YES;Western Palearctic;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;80;2562.5;;17.70524;189;2;2;27.3333;;c-long;;;199.31;2.9;0.62;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Bubo_capensis;Bubo capensis;2965;Bubo_capensis;Strigiformes;Strigiformes;YES;YES;Southern Africa;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;57;1011;;11.5;135;2;2;NA;;c-long;;;202.2;3;0.4;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Bubo_africanus;Bubo africanus;2966;Bubo_africanus;Strigiformes;Strigiformes;YES;YES;Southern Africa;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;47.4;650;;8.9096;94;3;2;NA;;c-long;;;184.86;2.4;1.72;aground_gen;sedentary;continental;colonial;;;;;;;;small_groups
Bubo_poensis;Bubo poensis;2967;NA;NA;NA;NO;NO;Africa;;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;58.3;662.5;;9;NA;NA;2;NA;;c-long;;;184.86;2.4;1.72;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Bubo_lacteus;Bubo lacteus;2972;Bubo_lacteus;Strigiformes;Strigiformes;YES;YES;Southern Africa;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;80.3;2291.25;;17.5;182.5;2;2.5;15;;c-long;;;189.79608;2.9;0.62;aground_gen;sedentary;continental;colonial;;;;;;;;small_groups
Ketupa_ketupu;Ketupa ketupu;2981;NA;NA;NA;NO;NO;Indomalayan;;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;1293;;13.209;NA;1;2;NA;;c-long;;;142.22648;2.9;0.62;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Bubo_scandiaca;Bubo scandiaca;2982;Bubo_scandiacus;Strigiformes;Strigiformes;YES;YES;Holarctic;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;57.47306076;1732.5;;16.44132;82.5;7;2;16.67;;c-long;;;199.31;2.9;0.62;aground_gen;migratory;continental;acolonial;;;;;;;;asocial
Strix_aluco;Strix aluco;2990;Strix_aluco;Strigiformes;Strigiformes;YES;YES;Western Palearctic;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;39;496.5;;9.156858378;125;3;2;22.4167;;c-long;;;199.31;2.9;0.62;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Strix_varia;Strix varia;2997;Strix_varia;Strigiformes;Strigiformes;YES;YES;Nearctic;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;47.2;715;;13.0018;235;2;2;18.25;;c-long;;;189.79608;2.9;0.62;aground_gen;sedentary;continental;acolonial;;;;;;;;pair
Strix_uralensis;Strix uralensis;3002;Strix_uralensis;Strigiformes;Strigiformes;YES;YES;Western Palearctic;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;48;830;;11.61356;82.5;3;2;23.834;;c-long;;;199.31;2.9;0.62;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Strix_nebulosa;Strix nebulosa;3004;Strix_nebulosa;Strigiformes;Strigiformes;YES;YES;Holarctic;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;52;1150;;15.18776;117;4;2;15.9;;c-long;;;199.31;2.9;0.62;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Strix_virgata;Strix virgata;3005;Ciccaba_virgata;Strigiformes;Strigiformes;NO;NO;Neotropical;;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;25.7;202.5;;6.3196;NA;2;2;NA;;c-long;;;190.64;2.6;1.28;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Strix_nigrolineata;Strix nigrolineata;3006;NA;NA;NA;NO;NO;Neotropical;;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;485;;7.6664;NA;2;2;NA;;c-long;;;181.97;2.3;1.94;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Strix_woodfordii;Strix woodfordii;3009;Strix_woodfordii;Strigiformes;Strigiformes;YES;YES;Southern Africa;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;38.6;286.25;;5.698;153.5;2;2;NA;;c-long;;;184.86;2.4;1.72;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Pulsatrix_perspicillata;Pulsatrix perspicillata;3012;Pulsatrix_perspicillata;Strigiformes;Strigiformes;YES;YES;Neotropical;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;33.50802;785;;10.9816;403;2;2;25;;c-long;;;199.31;2.9;0.62;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Surnia_ulula;Surnia ulula;3015;Surnia_ulula;Strigiformes;Strigiformes;YES;YES;Holarctic;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;21.8;312.25;;7.74928;120;7;2;16.1667;;b-season;;;202.2;3;0.4;aground_gen;migratory;continental;acolonial;;;;;;;;asocial
Glaucidium_passerinum;Glaucidium passerinum;3033;Glaucidium_passerinum;Strigiformes;Strigiformes;YES;YES;Western Palearctic;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;8.3;64.75;;2.68324;58.5;5;2;6;;c-long;;;202.2;3;0.4;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Glaucidium_gnoma;Glaucidium gnoma;3037;Glaucidium_gnoma;Strigiformes;Strigiformes;YES;YES;Neotropical;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;9.5;63.5;;3.7296;44;4;2;NA;;c-long;;;184.86;2.4;1.72;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Glaucidium_minutissimum;Glaucidium minutissimum;3048;NA;NA;NA;NO;NO;Neotropical;;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;50;;2.8;NA;NA;2;NA;;c-long;;;184.86;2.4;1.72;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Glaucidium_brasilianum;Glaucidium brasilianum;3049;Glaucidium_brasilianum;Strigiformes;Strigiformes;YES;YES;Neotropical;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;9.4;69.5;;2.60036;60;4;2;NA;;c-long;;;184.86;2.4;1.72;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Glaucidium_albertinum;Glaucidium albertinum;3066;NA;NA;NA;NO;NO;Africa;;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;NA;73;;2.68324;NA;2.5;2;NA;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Micrathene_whitneyi;Micrathene whitneyi;3068;Micrathene_whitneyi;Strigiformes;Strigiformes;YES;YES;Neotropical;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;7.3;41;;1.4504;30;3;2;4.92;;b-season;;;173.3;2;2.6;aground_gen;migratory;continental;acolonial;;;;;;;;asocial
Athene_noctua;Athene noctua;3069;Athene_noctua;Strigiformes;Strigiformes;YES;YES;Western Palearctic;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;15.6;177.75;;3.8332;122.5;4;2;11.0833;;c-long;;;181.97;2.3;1.94;aground_gen;sedentary;continental;acolonial;;;;;;;;pair
Athene_cunicularia;Athene cunicularia;3072;Athene_cunicularia;Strigiformes;Strigiformes;YES;YES;Widespread;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;11.890497;171.25;;3.91608;89;8;2;11;;c-long;;;196.42;2.8;0.84;aground_gen;migratory;continental;colonial;;;;;;;;asocial
Aegolius_funereus;Aegolius funereus;3073;Aegolius_funereus;Strigiformes;Strigiformes;YES;YES;Holarctic;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;12.4;130;;4.16472;78;5;2;15;;b-season;;;193.53;2.7;1.06;aground_gen;migratory;continental;acolonial;;;;;;;;asocial
Aegolius_acadicus;Aegolius acadicus;3075;Aegolius_acadicus;Strigiformes;Strigiformes;YES;YES;Nearctic;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;10.2;87.5;;3.48096;73;6;2;8.25;;c-long;;;196.42;2.8;0.84;aground_gen;migratory;continental;acolonial;;;;;;;;asocial
Ninox_rufa;Ninox rufa;3078;Ninox_rufa;Strigiformes;Strigiformes;YES;YES;Australia;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;45.42595181;1090;;8.73348;150;2;2;NA;;c-long;;;193.53;2.7;1.06;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Ninox_strenua;Ninox strenua;3079;Ninox_strenua;Strigiformes;Strigiformes;YES;YES;Australia;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;56.5;1375;;11.85184;156;2;2;NA;;c-long;;;202.2;3;0.4;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Ninox_connivens;Ninox connivens;3080;Ninox_connivens;Strigiformes;Strigiformes;YES;YES;Australia;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;39.3;650;;6.6304;136;2;2;NA;;c-long;;;196.42;2.8;0.84;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Ninox_boobook;Ninox boobook;3082;Ninox_boobook;Strigiformes;Strigiformes;YES;YES;Australia;altrical;;Strigidae;STRIGIFORMES;;NONPASSERIFORMES;altrical;altricial;28.33642167;282.5;;5.72908;125;3;2;15.9342;;c-long;;;184.86;2.4;1.72;aground_gen;migratory;continental;acolonial;;;;;;;;asocial
